iter	Logloss
112	0.04181078647
113	0.04152130235
114	0.0412831462
115	0.04107629762
116	0.04054606553
117	0.0402799187
118	0.03998129013
119	0.03987956487
120	0.03965449232
121	0.03932157476
122	0.03901544395
123	0.03883348019
124	0.03859086544
125	0.03821206871
126	0.03802163956
127	0.03777441201
128	0.03762251401
129	0.03738573494
130	0.03712523711
131	0.03701698628
132	0.03673758811
133	0.03653103443
134	0.03636754895
135	0.03616422288
136	0.03596590732
137	0.03562058523
138	0.03547775052
139	0.03536619903
140	0.03523829575
141	0.0350366119
142	0.03491541004
143	0.03479532553
144	0.03447667115
145	0.03437449137
146	0.03413965753
147	0.03396187099
148	0.03355014612
149	0.03339011551
150	0.03323992465
151	0.03317925473
152	0.03295960122
153	0.03280579046
154	0.03265451201
155	0.03247337071
156	0.03239521541
157	0.03223703263
158	0.03209649485
159	0.03187977676
160	0.03173277835
161	0.03155979941
162	0.03139013196
163	0.03128931032
164	0.03107398283
165	0.03089166736
166	0.03080558506
167	0.03069534031
168	0.03050470826
169	0.03040876456
170	0.03023718435
171	0.03006453818
172	0.02991151201
173	0.02963591772
174	0.02950847436
175	0.0293889039
176	0.02933314438
177	0.02917252399
178	0.02905918148
179	0.02880502254
180	0.02873629847
181	0.02840100011
182	0.02814694127
183	0.02805396276
184	0.02795115261
185	0.02784401102
186	0.02770809688
187	0.02758869144
188	0.02748357353
189	0.02738732412
190	0.0273028651
191	0.02719439784
192	0.02690550892
193	0.0268051418
194	0.02670650347
195	0.02657987446
196	0.02647285461
197	0.02635082488
198	0.02622057867
199	0.0261008567
200	0.02593397316
201	0.02585120776
202	0.02574813248
203	0.02568379125
204	0.02557681469
205	0.02549192821
206	0.02540718782
207	0.02523483655
208	0.02517330359
209	0.02490961061
210	0.02481649412
211	0.02468194623
212	0.02464326358
213	0.02450511202
214	0.02427457444
215	0.02413260818
216	0.0240317649
217	0.02397026982
218	0.02385276632
219	0.02375755851
220	0.02367554793
221	0.02354609713
222	0.02344750479
223	0.02335336022
224	0.0233117665
225	0.02319543717
226	0.02312817134
227	0.02303536598
228	0.022897999
229	0.02283576262
230	0.02276230941
231	0.02269482849
232	0.0226448776
233	0.02256285755
234	0.02246728721
235	0.02238879914
236	0.02225655495
237	0.02215913813
238	0.02205216969
239	0.02188688238
240	0.02185567085
241	0.02179631984
242	0.02169869876
243	0.02167328097
244	0.02159740502
245	0.02150680461
246	0.02141060525
247	0.02132963356
248	0.02124189553
249	0.02115126806
250	0.02111521511
251	0.02100896497
252	0.02095393458
253	0.02088574349
254	0.02084153493
255	0.02079004599
256	0.02070381624
257	0.02066173689
258	0.02056743541
259	0.02050370561
260	0.02041287253
261	0.02037101096
262	0.02031700729
263	0.02023387395
264	0.02018318717
265	0.02013460119
266	0.0200388347
267	0.01994672329
268	0.01981287747
269	0.01973753719
270	0.01963675479
271	0.0195863088
272	0.01955416253
273	0.01947682157
274	0.01938951371
275	0.01935611752
276	0.01932521982
277	0.01927149617
278	0.01920530441
279	0.01915113571
280	0.01903314793
281	0.01891697011
282	0.01880663608
283	0.01868645959
284	0.01862849242
285	0.01858683647
286	0.01850198245
287	0.01843779138
288	0.01838324662
289	0.01830488435
290	0.01821906042
291	0.0181260508
292	0.01808356833
293	0.0180148145
294	0.01795146617
295	0.01786302878
296	0.01776841211
297	0.01771707467
298	0.01768435214
299	0.01757504754
300	0.01751410843
301	0.01748472985
302	0.01743948646
303	0.01741831083
304	0.01737397106
305	0.01723989933
306	0.01716739168
307	0.0170353044
308	0.01697322494
309	0.01692349589
310	0.01683313897
311	0.0167899125
312	0.01665823105
313	0.01663101683
314	0.01654079924
315	0.01648043639
316	0.01642451455
317	0.01638972776
318	0.01634477385
319	0.01628970018
320	0.0162615864
321	0.01622061628
322	0.01617982202
323	0.01613746264
324	0.01611309998
325	0.01608323172
326	0.01604537558
327	0.01598811589
328	0.01594047276
329	0.01588198479
330	0.01582991823
331	0.01578530792
332	0.0156871958
333	0.01564218102
334	0.01558602516
335	0.01553598228
336	0.01549274499
337	0.01541478854
338	0.01539405931
339	0.01529979841
340	0.01523380956
341	0.01518392631
342	0.0151538646
343	0.01510692353
344	0.01507415501
345	0.0150123515
346	0.0149565974
347	0.01492364762
348	0.01489008099
349	0.0148391913
350	0.01476656596
351	0.01472730704
352	0.01461693513
353	0.01453819275
354	0.01448614107
355	0.01446593535
356	0.01444489905
357	0.01438724842
358	0.01434086468
359	0.01431392778
360	0.01427592284
361	0.01423597674
362	0.01420223831
363	0.01415514845
364	0.01408729147
365	0.01406961942
366	0.01406158285
367	0.01399369747
368	0.01396507642
369	0.0139366691
370	0.01384343086
371	0.0137834089
372	0.01371889588
373	0.0136637451
374	0.01359899534
375	0.01356718456
376	0.01354527034
377	0.01349929377
378	0.01346132806
379	0.01341667446
380	0.01338473246
381	0.01336015201
382	0.01331205436
383	0.01327460539
384	0.01323323081
385	0.0132083744
386	0.01315657298
387	0.01312720387
388	0.01308230407
389	0.01306862256
390	0.01304903504
391	0.01301895169
392	0.01298367385
393	0.01295290737
394	0.01290320944
395	0.01283657804
396	0.01281201248
397	0.01274920254
398	0.01270305282
399	0.01263201693
400	0.01253780879
401	0.01249104493
402	0.01245130444
403	0.01240270493
404	0.01236235707
405	0.01233751013
406	0.01231352082
407	0.01230004764
408	0.01225500174
409	0.01223062285
410	0.01219343632
411	0.01214492473
412	0.01208993628
413	0.01206298314
414	0.01196691094
415	0.01194976374
416	0.01191115143
417	0.01187321007
418	0.01184830361
419	0.01182271268
420	0.01178745784
421	0.01176744556
422	0.01174160978
423	0.01167536255
424	0.01159833678
425	0.01154492967
426	0.01149655335
427	0.01146973684
428	0.01144028522
429	0.01143098385
430	0.01139139487
431	0.01134728777
432	0.01133301241
433	0.01129431894
434	0.01125661092
435	0.01120040366
436	0.0111764015
437	0.01115746532
438	0.01113732791
439	0.01109935679
440	0.01108509361
441	0.01104703998
442	0.01101460829
443	0.01099283205
444	0.01095948591
445	0.0109246768
446	0.01090367297
447	0.0108551465
448	0.01081270529
449	0.01080037178
450	0.01076022547
451	0.01073975123
452	0.01071440311
453	0.01063966548
454	0.0105996788
455	0.01055699612
456	0.01053865514
457	0.01052750932
458	0.01050103505
459	0.01048769849
460	0.01046556919
461	0.01045452145
462	0.01041848947
463	0.01038808484
464	0.01035848848
465	0.01033938252
466	0.01030953522
467	0.01029393757
468	0.01026368378
469	0.01021756855
470	0.01016629266
471	0.01011946658
472	0.01009837685
473	0.01007017988
474	0.01004430081
475	0.01000694924
476	0.009999319848
477	0.009990803062
478	0.009970545261
479	0.009940008069
480	0.009915702225
481	0.009905356549
482	0.009879341531
483	0.009864889645
484	0.009857122272
485	0.009768816089
486	0.009747691865
487	0.009724290997
488	0.009693750422
489	0.00966776043
490	0.009624563718
491	0.009604426986
492	0.009586463414
493	0.009579576668
494	0.009542797981
495	0.009522156682
496	0.009497906976
497	0.009464305851
498	0.009435925585
499	0.009405432356
500	0.009374042267
501	0.009362153804
502	0.009330616268
503	0.009299508223
504	0.009284796613
505	0.009249540424
506	0.009230230886
507	0.00921739957
508	0.00918903689
509	0.009174497753
510	0.009139915899
511	0.00912183464
512	0.009087419848
513	0.009060415985
514	0.009028969082
515	0.009002154601
516	0.008986964124
517	0.008968383032
518	0.008940964557
519	0.008917861289
520	0.008902400267
521	0.008891652831
522	0.008874384562
523	0.008844761138
524	0.008812495834
525	0.008796666869
526	0.008768628168
527	0.008749097459
528	0.00873518937
529	0.008689398799
530	0.008677945238
531	0.008660873792
532	0.008638487471
533	0.008623562806
534	0.008615119068
535	0.008603262394
536	0.008595246795
537	0.008584366115
538	0.008559516474
539	0.008537142327
540	0.008520717486
541	0.008492122812
542	0.008479702726
543	0.008470627264
544	0.008450196314
545	0.008418731148
546	0.008401498727
547	0.00836998554
548	0.008353220486
549	0.008348692901
550	0.00831714319
551	0.008296325359
552	0.008265204463
553	0.008251272702
554	0.008227484953
555	0.008222033453
556	0.008164269197
557	0.008147702319
558	0.008133272076
559	0.008109628393
560	0.008103940166
561	0.008094824798
562	0.008075071565
563	0.008060527693
564	0.008026913041
565	0.008007198361
566	0.00799359396
567	0.007985648703
568	0.007950895729
569	0.007937929816
570	0.007921819484
571	0.007911307423
572	0.007885722573
573	0.007873336305
574	0.007856705172
575	0.007835389536
576	0.007826273492
577	0.007816761774
578	0.007805445516
579	0.007780877918
580	0.007766792622
581	0.007750759395
582	0.007745970056
583	0.007721635129
584	0.007712100415
585	0.007706581278
586	0.007686217964
587	0.007677802634
588	0.007665800541
589	0.007658096746
590	0.007632470638
591	0.00762509691
592	0.007603096793
593	0.007590372343
594	0.007585837317
595	0.007561043137
596	0.007551275754
597	0.00753380187
598	0.007526580324
599	0.007519122726
600	0.007510891367
601	0.00750385582
602	0.007479957148
603	0.007476329803
604	0.007458310093
605	0.007437100647
606	0.007420352503
607	0.007396925257
608	0.007392992196
609	0.007383745613
610	0.007364536854
611	0.007346279063
612	0.007327327322
613	0.00731539219
614	0.007307416497
615	0.007295252753
616	0.007290638592
617	0.007282778557
618	0.007264694593
619	0.007252338761
620	0.007243953191
621	0.007221079887
622	0.00720321033
623	0.007180307943
624	0.007164132003
625	0.007154680482
626	0.007145423078
627	0.007133674622
628	0.007106789122
629	0.007098954113
630	0.00707310751
631	0.007051755351
632	0.007032468809
633	0.007020581699
634	0.00699742094
635	0.006990353605
636	0.006980977836
637	0.006970473215
638	0.006938271489
639	0.006918036684
640	0.006904689978
641	0.006884912396
642	0.006866798671
643	0.006857880126
644	0.006840904046
645	0.006834117402
646	0.006825586414
647	0.00681826206
648	0.006805685057
649	0.006795845302
650	0.006788735356
651	0.006774637209
652	0.00676314983
653	0.006754915089
654	0.006731291697
655	0.006709883399
656	0.006688907975
657	0.006668421563
658	0.006645804601
659	0.006633462297
660	0.006612394888
661	0.00658932138
662	0.006577395716
663	0.00656179604
664	0.006543927835
665	0.006528671752
666	0.006512901631
667	0.006495440598
668	0.006480496995
669	0.006464597012
670	0.006447531653
671	0.006430853174
672	0.006417968425
673	0.006407768168
674	0.006392338935
675	0.006377132903
676	0.006371796385
677	0.006357724616
678	0.006329094772
679	0.006315014887
680	0.006295910287
681	0.00628200017
682	0.006266195554
683	0.006251590134
684	0.006245174814
685	0.006232601193
686	0.006225164562
687	0.006210847273
688	0.006196446791
689	0.00618094451
690	0.006165716158
691	0.006156297102
692	0.006149010624
693	0.006139729547
694	0.006136533724
695	0.006118060173
696	0.006099771946
697	0.006090728949
698	0.006076193194
699	0.0060581444
700	0.006044727352
701	0.006041401667
702	0.006030648144
703	0.006023175666
704	0.006018144865
705	0.006011287202
706	0.005992571513
707	0.005986324608
708	0.005973627212
709	0.005956281838
710	0.005943838079
711	0.005926970894
712	0.00591986433
713	0.005900438458
714	0.005887944648
715	0.005880991618
716	0.005867396686
717	0.005848047243
718	0.005830920334
719	0.005822655157
720	0.005816373081
721	0.005797695944
722	0.005791381403
723	0.005779361725
724	0.005772780019
725	0.005755672049
726	0.005749496839
727	0.005737981052
728	0.005726314436
729	0.005713124647
730	0.005692853319
731	0.00567761685
732	0.005662011086
733	0.005648913282
734	0.005632766088
735	0.005620801533
736	0.005608241778
737	0.005592789549
738	0.005577696807
739	0.005568557766
740	0.005551321625
741	0.005534447677
742	0.005525575124
743	0.005511313635
744	0.005497335204
745	0.005485374031
746	0.005474070623
747	0.005460513906
748	0.005454288645
749	0.005442617295
750	0.005429414993
751	0.005424504923
752	0.005413384133
753	0.005394544669
754	0.005381700502
755	0.005370746099
756	0.005353101433
757	0.005348184261
758	0.00533409795
759	0.00531933426
760	0.005308622671
761	0.005298047032
762	0.00528102124
763	0.005275181168
764	0.005265043813
765	0.005259307564
766	0.005253667696
767	0.005243739338
768	0.005236471798
769	0.00522945147
770	0.005217029355
771	0.005206591694
772	0.005201407358
773	0.005196763438
774	0.005183272666
775	0.005178714644
776	0.005164454169
777	0.0051514541
778	0.00514643987
779	0.005136305559
780	0.005128125265
781	0.00512233423
782	0.00511472073
783	0.005109063277
784	0.005099141006
785	0.005081413485
786	0.005071976168
787	0.005062404254
788	0.005051960505
789	0.0050475594
790	0.005041091324
791	0.005028775398
792	0.005018622148
793	0.005010290687
794	0.005002374514
795	0.004989244245
796	0.004978305735
797	0.004970962781
798	0.004956801394
799	0.004952245401
800	0.004939865559
801	0.00493444551
802	0.004921639557
803	0.004905493378
804	0.004890302563
805	0.004883440167
806	0.004878928137
807	0.004871943656
808	0.004861561119
809	0.004853998008
810	0.004843848817
811	0.004832164277
812	0.004817510158
813	0.004809270007
814	0.004799211448
815	0.004784991555
816	0.004777593816
817	0.004772772688
818	0.004760381685
819	0.004753180091
820	0.004743493533
821	0.004732279406
822	0.004719913429
823	0.004711163974
824	0.004706910316
825	0.00469537762
826	0.004683324124
827	0.004675512787
828	0.004667023733
829	0.004660591504
830	0.004650304334
831	0.004642886304
832	0.004633543001
833	0.004622047844
834	0.004604407912
835	0.004595257374
836	0.004580704371
837	0.004572883565
838	0.00456886765
839	0.0045577543
840	0.004550658557
841	0.004535084582
842	0.004531176209
843	0.004520547136
844	0.004511767922
845	0.004507918053
846	0.004497893313
847	0.004479795483
848	0.004471481945
849	0.004460274243
850	0.004454427408
851	0.004443544023
852	0.004436253487
853	0.004430654539
854	0.00442208094
855	0.004413282449
856	0.004406233375
857	0.004392811254
858	0.004386146018
859	0.004379148348
860	0.004373786805
861	0.004368352214
862	0.004361659922
863	0.004357500279
864	0.004352328794
865	0.004344207344
866	0.004339245194
867	0.00433431179
868	0.004323017174
869	0.004313815232
870	0.004301086723
871	0.004293202339
872	0.004287375457
873	0.004278536384
874	0.004270734178
875	0.004267572849
876	0.004259728709
877	0.004253747615
878	0.004247195332
879	0.004242562909
880	0.004231657542
881	0.004221006826
882	0.00421298142
883	0.004203640823
884	0.004195116598
885	0.004178890945
886	0.004172347454
887	0.004169021092
888	0.004154453548
889	0.004146787968
890	0.004135278607
891	0.004126933619
892	0.004117861876
893	0.004114629867
894	0.004108558817
895	0.004105345746
896	0.004094783296
897	0.004089287494
898	0.004079395321
899	0.004073939763
900	0.004070001291
901	0.004061648863
902	0.004056046533
903	0.004048212877
904	0.004041201679
905	0.004036358231
906	0.004031168146
907	0.004022946594
908	0.004016174154
909	0.004004876833
910	0.004000142618
911	0.003992163543
912	0.003982756324
913	0.003973821545
914	0.003970713649
915	0.003965724783
916	0.003960230672
917	0.003955384856
918	0.003950886693
919	0.003944664137
920	0.003940634355
921	0.003934557218
922	0.003926784434
923	0.003921943015
924	0.003914521265
925	0.003909766759
926	0.003901280072
927	0.003895423429
928	0.00388961075
929	0.003885180561
930	0.003881576552
931	0.003872201798
932	0.00386340838
933	0.003859379275
934	0.003850370096
935	0.003843410641
936	0.003837192819
937	0.003829719327
938	0.00382673994
939	0.003820150795
940	0.003814045926
941	0.003807326919
942	0.003798909221
943	0.003792324472
944	0.003785084664
945	0.003782207408
946	0.003774948661
947	0.003769980086
948	0.003769990231
949	0.003761761577
950	0.003761743654
951	0.003761735199
952	0.003755334421
953	0.003755313116
954	0.003748249839
955	0.003748250515
956	0.003748250515
957	0.003748251191
958	0.003748251191
959	0.003748240031
960	0.003748240031
961	0.003748240031
962	0.003748240031
963	0.00374824578
964	0.00374824578
965	0.003743381703
966	0.003743365132
967	0.003743365132
968	0.003743351605
969	0.003743347547
970	0.003739380667
971	0.003739365449
972	0.003739358009
973	0.003739356656
974	0.003739373227
975	0.003739338733
976	0.003739350907
977	0.003739341776
978	0.00373934854
979	0.003739354289
980	0.003739321485
981	0.00373931878
982	0.003739326558
983	0.00373930762
984	0.003739328587
985	0.003739304915
986	0.003739308635
987	0.00373929646
988	0.003739304915
989	0.003739281918
990	0.003739281242
991	0.003739290373
992	0.003739279213
993	0.0037392853
994	0.003739280227
995	0.003739265685
996	0.003739272787
997	0.003739277522
998	0.003739273464
999	0.003739267714
